#group,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,long,long,long,long,long,long,long,double,string,double,string,long,string,string,long,long,long,long
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,pci,rnti,testbed,bsr,cqi,dl_brate,dl_bs,dl_mcs,dl_nof_nok,dl_nof_ok,pucch_snr_db,pucch_ta_ns,pusch_snr_db,pusch_ta_ns,ri,srs_ta_ns,ta_ns,ul_brate,ul_mcs,ul_nof_nok,ul_nof_ok
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:03.341Z,ue_info,1,4601,default,0,15,10056,0,24,0,12,5.032125,272.491462,35.962,130.208335,1,n/a,269.701559,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:04.341Z,ue_info,1,4601,default,0,15,11832,0,24,0,14,4.392,243.265760,34.47,392.150866,1,n/a,246.185095,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:05.341Z,ue_info,1,4601,default,0,15,23232,0,24,0,15,6.033712,215.525262,33.542,218.927298,1,n/a,215.943075,27264,27,1,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:06.341Z,ue_info,1,4601,default,0,15,13368,0,24,0,16,1.3693565,259.908035,34.050003,144.958491,1,n/a,257.654165,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:07.341Z,ue_info,1,4601,default,0,15,25720,0,24,0,13,6.4929175,220.692911,28.78,134.023040,1,n/a,208.738456,89504,27,1,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:08.341Z,ue_info,1,4601,default,0,15,57024,0,24,0,25,5.9151096,240.295407,32.4846,213.470457,1,n/a,235.824572,45656,27,0,10
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:09.341Z,ue_info,1,4601,default,0,15,17432,0,23,0,14,7.3492436,185.139996,28.898445,155.752687,1,n/a,180.657167,62616,27,2,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:10.341Z,ue_info,1,4601,default,0,15,9208,0,24,0,11,4.7121263,271.199553,31.828001,392.150866,1,n/a,273.571089,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:11.341Z,ue_info,1,4601,default,0,15,11872,0,24,0,14,6.7622986,222.025520,33.091003,255.076088,1,n/a,223.296752,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T11:34:12.341Z,ue_info,1,4601,default,0,15,8440,0,24,0,10,2.7594728,214.101149,32.552002,124.104815,1,n/a,212.336516,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:34:22.017Z,ue_info,1,4601,default,0,0,4784,0,2,2,16,-3.158316,42.264446,28.965002,318.654401,0,n/a,n/a,43392,26,0,10
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:34:23.017Z,ue_info,1,4601,default,0,0,42408,0,2,1,47,-0.57931787,-86.558018,32.218964,289.069249,0,n/a,n/a,173232,27,2,25
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:34:24.017Z,ue_info,1,4601,default,0,0,3392,0,2,0,8,-9.472548,55.541989,29.463802,292.816168,0,n/a,n/a,84256,27,1,9
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:34:25.017Z,ue_info,1,4601,default,0,0,432,0,2,0,6,-10.067767,319.875113,34.0455,292.078624,0,n/a,n/a,63888,27,0,8
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:34:26.017Z,ue_info,1,4601,default,0,0,360,0,2,0,5,-10.713105,101.826998,34.9472,300.699867,0,n/a,n/a,24320,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:34:27.017Z,ue_info,1,4601,default,0,0,256736,0,1,13,120,0.44258457,46.164779,26.079918,305.461867,0,n/a,n/a,364512,27,29,19
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:34.554Z,ue_info,1,4601,default,0,15,4528,0,2,0,13,20.486412,193.423318,27.854858,56.312199,1,n/a,147.719575,27464,25,0,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:35.554Z,ue_info,1,4601,default,0,15,139224,0,23,5,51,10.790197,360.762783,31.66948,357.851775,1,n/a,359.870000,120384,27,0,23
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:36.554Z,ue_info,1,4601,default,0,15,270320,0,23,1,59,14.559141,373.598795,16.986517,365.022231,1,n/a,367.681650,307800,21,50,39
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:37.554Z,ue_info,1,4601,default,0,15,206064,0,26,0,79,12.092953,359.927924,32.642174,369.756862,1,n/a,363.928109,140776,26,0,35
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:38.554Z,ue_info,1,4601,default,0,15,100472,0,26,0,53,13.773282,368.608710,27.550064,369.977954,1,n/a,369.149717,111984,23,10,22
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:39.553Z,ue_info,1,4601,default,0,15,84496,0,26,0,32,11.498791,344.696019,20.132309,347.763461,1,n/a,345.745434,108928,16,5,21
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:40.553Z,ue_info,1,4601,default,0,15,65160,0,26,0,37,5.466276,289.885179,25.830801,331.861685,1,n/a,306.030103,206344,26,9,21
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:41.554Z,ue_info,1,4601,default,0,15,2704,0,25,0,3,1.1437477,325.358116,29.308002,216.420489,1,n/a,321.168159,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:42.553Z,ue_info,1,4601,default,0,15,3712,0,26,0,4,0.23798063,325.256337,27.732002,364.006894,1,n/a,327.449783,18440,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:43.553Z,ue_info,1,4601,default,0,15,5528,0,26,0,6,1.2910193,317.372695,29.014502,294.240294,1,n/a,315.659207,15576,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:44.553Z,ue_info,1,4601,default,0,15,6743520,0,26,0,271,11.492784,328.028136,27.937761,354.593936,1,n/a,339.005794,300904,27,2,48
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:45.553Z,ue_info,1,4601,default,198,15,9413688,0,26,1,343,12.661932,340.282782,27.902393,361.524314,1,n/a,348.659768,365216,26,4,52
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:46.553Z,ue_info,1,4601,default,3909,15,11236240,0,27,0,422,13.785793,344.922228,26.842669,358.148895,1,n/a,351.981868,610872,26,14,73
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:47.553Z,ue_info,1,4601,default,7587,15,10976584,0,27,0,384,13.810088,346.152433,28.329456,358.882176,1,n/a,351.643536,469712,26,1,65
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:48.553Z,ue_info,1,4601,default,3909,15,10358896,0,27,0,387,14.035962,353.335594,26.933823,361.496632,1,n/a,356.909453,496560,26,14,53
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:49.553Z,ue_info,1,4601,default,384,15,13379512,0,27,0,492,15.494478,238.561796,25.688025,242.571815,1,n/a,240.431717,620912,25,24,59
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:50.553Z,ue_info,1,4601,default,0,15,13142320,0,26,1,490,15.518767,227.736109,26.847723,232.596747,1,n/a,229.942984,582600,25,12,67
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:51.553Z,ue_info,1,4601,default,38,15,9913048,0,25,9,387,15.2892065,196.832417,27.563232,188.230828,1,n/a,193.129736,425296,26,9,56
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:52.553Z,ue_info,1,4601,default,745,15,9639536,0,26,4,389,15.2643585,165.849414,27.035976,158.660356,1,n/a,162.254921,533168,26,17,65
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:53.553Z,ue_info,1,4601,default,745,15,11022464,0,26,4,415,15.720236,163.442337,29.135244,172.670937,1,n/a,167.321843,430696,27,1,65
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:54.552Z,ue_info,1,4601,default,0,15,14047600,0,26,0,484,14.784484,202.353831,28.200163,205.165094,1,n/a,203.456963,475344,26,4,58
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:55.552Z,ue_info,1,4601,default,0,15,7606176,0,27,0,304,11.540635,286.709849,27.86711,320.035497,1,n/a,302.521244,355112,26,6,59
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:56.552Z,ue_info,1,4601,default,0,15,403608,0,27,0,65,7.862504,316.156132,25.563627,342.782357,1,n/a,329.065841,270448,25,16,32
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:57.552Z,ue_info,1,4601,default,0,15,134128,0,27,0,43,5.8441763,328.440279,26.376463,356.057967,1,n/a,337.888537,151872,25,7,19
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:58.552Z,ue_info,1,4601,default,55474,15,103880,0,27,0,78,7.25784,362.499833,21.93067,361.917046,1,n/a,361.971786,2138880,23,136,124
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:36:59.552Z,ue_info,1,4601,default,0,15,150936,0,27,0,102,9.70521,344.848644,22.066015,320.015175,1,n/a,322.498551,2891136,22,120,159
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:00.552Z,ue_info,1,4601,default,0,15,143064,0,27,0,104,10.222794,360.819513,22.437143,348.133028,1,n/a,348.885948,3023600,24,167,150
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:01.552Z,ue_info,1,4601,default,14726,15,225272,0,27,0,98,7.603729,335.878326,22.701262,345.333376,1,n/a,344.524096,2329088,24,123,112
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:02.552Z,ue_info,1,4601,default,0,15,125936,0,27,0,100,9.966025,344.144382,22.757069,330.250032,1,n/a,331.535716,2527288,24,131,124
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:03.552Z,ue_info,1,4601,default,0,15,127776,0,27,0,100,9.265821,370.508815,22.365591,363.597508,1,n/a,364.033667,2583248,24,165,132
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:04.552Z,ue_info,1,4601,default,20516,15,316984,0,27,0,142,9.722362,363.373346,22.543922,344.416350,1,n/a,345.521045,3011144,24,166,141
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:05.552Z,ue_info,1,4601,default,5446,15,206368,0,27,0,136,9.20197,350.684417,22.525854,340.881996,1,n/a,341.364625,4457128,23,153,214
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:06.552Z,ue_info,1,4601,default,55474,15,271200,0,27,0,155,7.9717956,359.182650,22.197845,361.808389,1,n/a,361.745805,6693672,22,131,319
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:07.552Z,ue_info,1,4601,default,77284,15,404264,0,27,0,161,6.5887337,387.855835,22.015188,367.490486,1,n/a,367.850589,7085208,22,150,350
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:11.551Z,ue_info,1,4601,default,300000,15,365464,0,27,0,173,9.023242,372.387120,21.812052,359.959671,1,n/a,360.126904,7335272,21,137,376
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:12.551Z,ue_info,1,4601,default,55474,15,418184,0,27,0,198,10.978001,383.885691,23.838743,372.723093,1,n/a,372.890725,12541624,24,35,490
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:13.551Z,ue_info,1,4601,default,107669,15,358096,0,26,4,161,9.541208,362.419343,25.11373,365.814316,1,n/a,365.418401,6699240,25,1,249
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:14.551Z,ue_info,1,4601,default,77284,15,287672,0,26,0,155,10.221933,374.031060,24.606636,374.684049,1,n/a,374.634141,6842608,25,29,261
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:15.551Z,ue_info,1,4601,default,14726,15,195552,0,25,0,122,8.187173,374.079718,23.078516,365.303691,1,n/a,365.694376,5243384,24,136,229
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:16.551Z,ue_info,1,4601,default,0,15,187232,0,25,0,109,8.486,360.682407,22.919018,326.094352,1,n/a,328.461908,4325616,24,123,190
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:17.551Z,ue_info,1,4601,default,0,15,101216,0,27,0,75,9.566601,321.302196,24.616392,360.512985,1,n/a,353.187971,2609024,25,32,116
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:18.551Z,ue_info,1,4601,default,2806,15,111608,0,27,0,88,11.25258,339.433882,24.945053,336.904719,1,n/a,337.883790,590048,26,37,39
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:19.551Z,ue_info,1,4601,default,0,15,89176,0,27,0,70,8.885463,343.733944,26.832,340.054299,1,n/a,341.766651,519072,26,13,41
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:20.551Z,ue_info,1,4601,default,0,15,70864,0,27,0,55,8.254301,332.883758,25.419,314.616159,1,n/a,321.720279,841704,25,20,46
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:21.55Z,ue_info,1,4601,default,7587,15,81568,0,27,0,68,10.659068,333.410753,24.518953,301.009948,1,n/a,311.637308,853184,25,39,45
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:22.55Z,ue_info,1,4601,default,1038,15,109064,0,27,0,82,10.906795,312.959912,25.53434,320.098366,1,n/a,316.970926,472648,25,19,40
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:23.55Z,ue_info,1,4601,default,0,15,88168,0,27,0,64,5.094825,311.787943,28.9526,341.059405,1,n/a,320.033365,104848,27,0,20
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:24.55Z,ue_info,1,4601,default,0,15,79800,0,27,0,60,5.8654137,281.992584,28.801826,291.177457,1,n/a,284.886454,111872,27,0,23
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:25.55Z,ue_info,1,4601,default,0,15,76280,0,27,0,55,2.01662,284.912090,21.445501,307.515450,1,n/a,291.370185,85248,18,1,19
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:26.55Z,ue_info,1,4601,default,0,15,90304,0,27,5,77,-4.1917915,270.814127,14.745041,180.114739,1,n/a,241.366280,138752,7,0,25
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:27.55Z,ue_info,1,4601,default,0,15,99848,0,26,0,83,5.2575064,289.508080,28.490849,297.644220,1,n/a,292.255379,135304,25,0,26
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:28.55Z,ue_info,1,4601,default,0,15,75192,0,26,0,67,6.0647297,306.498237,29.48287,291.531336,1,n/a,301.782620,101632,27,2,21
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:29.55Z,ue_info,1,4601,default,0,15,95592,0,26,0,80,9.180309,334.065760,30.517385,343.518394,1,n/a,337.299667,126080,27,0,26
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:30.55Z,ue_info,1,4601,default,0,15,86112,0,26,0,73,9.722422,352.446847,31.798347,359.528627,1,n/a,355.079834,227400,27,0,29
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:31.55Z,ue_info,1,4601,default,0,15,85712,0,26,1,70,10.321027,372.812877,34.73736,383.595108,1,n/a,376.683460,140040,27,0,28
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:32.55Z,ue_info,1,4601,default,0,15,109160,0,26,0,78,9.268633,352.478054,35.14968,366.292340,1,n/a,357.082826,121600,27,0,25
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:33.55Z,ue_info,1,4601,default,5446,15,109968,0,26,0,82,10.889963,361.551969,34.448124,367.659766,1,n/a,363.980320,185112,27,0,33
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:34.549Z,ue_info,1,4601,default,0,15,123216,0,26,0,87,10.998507,327.773279,35.236336,301.750987,1,n/a,317.891448,180768,27,0,30
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:35.549Z,ue_info,1,4601,default,0,15,104616,0,27,0,73,10.269494,346.588138,34.414,362.435344,1,n/a,352.009550,118616,27,0,26
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:36.549Z,ue_info,1,4601,default,0,15,87128,0,27,0,65,10.30279,372.354378,34.468437,377.754532,1,n/a,374.032822,107960,27,0,23
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:37.55Z,ue_info,1,4601,default,0,15,92504,0,26,6,84,12.249404,356.483469,16.960083,369.937396,1,n/a,363.279781,196912,12,7,42
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:38.549Z,ue_info,1,4601,default,0,15,98920,0,25,0,75,12.336268,343.363411,23.249601,332.234720,1,n/a,339.653894,110184,15,0,25
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:39.549Z,ue_info,1,4601,default,0,15,108624,0,26,0,85,11.679847,367.414003,32.572403,356.021445,1,n/a,363.245931,147344,26,1,29
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:40.549Z,ue_info,1,4601,default,0,15,115912,0,26,2,89,10.850111,326.763029,33.447502,357.364485,1,n/a,337.473608,143112,27,0,28
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:41.549Z,ue_info,1,4601,default,0,15,1432856,0,26,0,127,14.337536,349.214332,28.654127,361.116719,1,n/a,356.015647,532872,24,11,53
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:42.549Z,ue_info,1,4601,default,198,15,1233744,0,26,0,124,13.796767,358.072896,33.104298,356.157472,1,n/a,357.172581,417624,27,0,47
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:43.549Z,ue_info,1,4601,default,0,15,141024,0,26,0,36,11.596927,338.101501,22.243654,348.983974,1,n/a,341.577987,73344,18,5,18
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:44.549Z,ue_info,1,4601,default,0,15,6496,0,26,0,7,7.7630568,358.683252,33.4296,380.655933,1,n/a,360.680758,28168,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:45.549Z,ue_info,1,4601,default,0,15,7424,0,26,0,8,7.143926,327.819834,34.210003,370.788570,1,n/a,328.662281,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:46.549Z,ue_info,1,4601,default,0,15,29096,0,26,0,21,10.490535,324.015332,33.798603,277.760847,1,n/a,316.306227,81056,27,0,10
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:47.549Z,ue_info,1,4601,default,1038,15,12603344,0,26,1,457,19.06111,337.987672,32.114803,346.217973,1,n/a,341.395179,453296,27,1,64
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:48.549Z,ue_info,1,4601,default,142,15,13598800,3214,27,0,479,18.617222,348.471872,32.23262,364.269567,1,n/a,355.482115,409624,27,0,71
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:49.549Z,ue_info,1,4601,default,1038,15,12357320,285,26,4,451,17.487377,347.098791,32.791702,375.411787,1,n/a,359.029258,434736,27,0,67
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:50.548Z,ue_info,1,4601,default,198,15,10816192,0,26,2,440,19.727762,354.460525,32.207695,342.716305,1,n/a,348.942052,413080,26,0,78
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:51.548Z,ue_info,1,4601,default,0,15,10777080,0,27,0,406,18.268557,369.923811,32.54259,369.296060,1,n/a,369.670261,416872,27,0,61
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:52.548Z,ue_info,1,4601,default,0,15,13448000,0,26,2,500,20.444387,320.445338,32.465218,340.206611,1,n/a,329.417361,527696,27,1,78
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:53.548Z,ue_info,1,4601,default,2014,15,7637304,0,26,1,325,17.364655,354.444381,32.726562,355.511929,1,n/a,354.882133,327064,26,0,57
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:54.549Z,ue_info,1,4601,default,198,15,13588248,15466,26,8,522,19.546219,352.889998,32.164726,363.114708,1,n/a,357.434345,519696,27,0,80
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:55.548Z,ue_info,1,4601,default,1446,15,10587976,0,26,0,416,19.302406,345.789061,30.468988,359.619122,1,n/a,352.231609,423944,25,3,72
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:56.548Z,ue_info,1,4601,default,535,15,10951584,0,26,4,419,20.89294,303.082118,32.62873,307.573629,1,n/a,305.203855,456704,27,0,77
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:57.548Z,ue_info,1,4601,default,0,15,6222128,0,26,1,254,17.637442,291.839285,32.452473,309.174993,1,n/a,299.268891,259360,26,0,51
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:58.548Z,ue_info,1,4601,default,0,15,10168,0,26,0,11,7.7588115,284.983287,33.824,303.649898,1,n/a,286.039892,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:37:59.548Z,ue_info,1,4601,default,0,15,17392,0,26,0,19,6.138161,253.122948,23.139801,288.391107,1,n/a,259.001013,49688,23,3,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:00.548Z,ue_info,1,4601,default,0,15,8312,0,26,0,9,7.6202574,317.362463,20.874,380.961097,1,n/a,318.609523,4224,14,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:01.548Z,ue_info,1,4601,default,0,15,6496,0,26,0,7,7.982925,336.293596,28.157501,374.730405,1,n/a,339.140740,24712,21,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:03.548Z,ue_info,1,4601,default,0,15,21720,0,26,0,10,8.419764,340.077776,33.816,318.272896,1,n/a,338.462485,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:04.547Z,ue_info,1,4601,default,0,15,9976,0,26,0,9,9.131432,338.216097,33.97,381.978339,1,n/a,340.693219,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:05.547Z,ue_info,1,4601,default,0,15,83208,0,27,0,31,12.336186,354.040225,22.64818,276.321316,1,n/a,301.238714,532176,23,50,39
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:06.547Z,ue_info,1,4601,default,0,15,151224,0,27,0,36,11.887062,296.396450,24.886776,315.950331,1,n/a,306.482178,375800,23,20,29
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:07.547Z,ue_info,1,4601,default,0,15,120432,0,27,0,45,13.844752,282.920837,28.941767,241.238439,1,n/a,265.846126,290824,25,7,27
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:38:08.547Z,ue_info,1,4601,default,7587,15,271536,0,27,0,64,15.231702,235.328073,26.21832,252.614370,1,n/a,244.331432,217768,26,25,25
